660	658.4594	1.5406	0.0023342424
661	659.60176	1.39824	0.0021153404
662	660.4954	1.5046	0.0022728097
663	661.43024	1.56976	0.0023676621
664	662.49396	1.50604	0.0022681325
665	663.60216	1.39784	0.002102015
666	664.53976	1.46024	0.0021925526
667	665.38224	1.61776	0.0024254273
668	666.50836	1.49164	0.002232994
669	667.63884	1.36116	0.0020346188
670	668.79974	1.20026	0.0017914328
671	669.83684	1.16316	0.0017334724
672	670.94898	1.05102	0.0015640179
673	672.04304	0.95696	0.0014219316
674	672.83104	1.16896	0.001734362
675	673.96588	1.03412	0.0015320296
676	675.0825	0.9175	0.0013572485
677	676.01948	0.98052	0.0014483309
678	677.15708	0.84292	0.0012432448
679	678.15604	0.84396	0.0012429455
680	679.40822	0.59178	0.0008702647
681	680.33428	0.66572	0.0009775624
682	681.63886	0.36114	0.0005295308
683	682.68852	0.31148	0.0004560469
684	683.58704	0.41296	0.0006037427
685	684.67984	0.32016	0.0004673869
686	685.61062	0.38938	0.0005676093
687	686.58856	0.41144	0.0005988937
688	687.67992	0.32008	0.0004652326
689	688.91828	0.08172	0.0001186067
690	689.9005	0.0995	0.0001442029
691	690.7942	0.2058	0.0002978292
692	691.5757	0.4243	0.0006131503
693	692.55676	0.44324	0.000639596
